REG_STAT,DEATHS,ST_CASE,WGTCD_TR,L_STATE,L_TYPE,L_STATUS,PREV_ACC,PREV_OTH
92,1,10503,1,1,1,2,0,0
1,0,10503,2,1,1,6,0,0
1,1,10504,2,1,1,6,0,0
1,0,10504,,1,1,6,0,0
1,1,10505,2,1,1,6,1,1
1,0,10506,2,1,1,6,1,0
1,2,10507,2,1,1,6,0,0
1,1,10508,,1,1,6,0,0
1,1,10508,,1,1,6,0,0
1,1,10509,2,1,1,2,0,1
1,1,10510,2,1,1,6,0,0
1,2,10511,,1,1,2,0,0
92,1,10512,,1,0,0,99,99
1,1,10513,,1,1,1,2,0
17,1,10513,2,17,1,6,0,0
18,0,10514,7,13,1,6,98,1
1,1,10514,1,1,1,6,0,0
1,1,10515,,1,1,6,0,0
1,1,10516,,1,1,6,1,1
1,0,10516,8,1,1,6,0,1
1,1,10517,,1,1,6,0,0
1,0,10517,,1,1,6,0,0
1,1,10518,,1,1,6,0,0
18,2,10519,,18,1,6,0,0
1,0,10519,,1,1,6,0,0
1,1,10520,,1,1,6,2,0
1,1,10521,1,1,1,6,0,0
28,1,10522,,1,1,6,0,1
47,1,10523,,47,0,0,99,99
1,1,10525,,1,1,6,0,0
1,1,10526,,1,1,6,2,0
1,0,10526,,1,1,6,0,0
48,0,10527,,48,1,6,0,0
1,1,10527,,1,1,6,0,0
1,0,10527,,1,1,6,0,0
1,1,10528,,1,1,6,0,0
1,1,10529,,1,1,6,1,1
1,1,10530,,1,1,6,0,0
1,1,10531,,1,1,6,0,0
1,0,10531,,1,1,6,0,0
1,1,10532,,1,1,6,1,0
1,0,10532,,1,1,6,1,1
1,0,10533,2,1,1,6,1,0
1,1,10534,,1,1,6,0,0
92,0,10534,,1,1,6,0,0
1,1,10535,1,1,1,6,0,0
92,1,10536,,1,1,6,1,1
1,0,10536,1,1,2,6,0,0
1,1,10537,1,1,0,0,99,99
22,1,10538,,22,1,6,0,0
1,1,10539,,1,0,0,99,99
1,1,10540,,1,1,6,1,0
1,0,10540,,1,1,6,0,0
1,1,10541,2,1,1,6,0,0
92,1,10542,,1,1,6,0,1
1,1,10543,,1,1,4,1,0
1,1,10544,1,1,1,6,0,1
47,0,10544,8,1,1,6,0,1
17,1,10545,,17,1,6,0,0
1,1,10546,,1,1,6,0,0
1,0,10546,1,1,1,6,0,0
1,1,10547,,1,2,6,1,0
1,1,10548,,1,1,6,0,0
1,1,10549,,1,1,6,0,0
1,1,10550,2,1,1,6,0,0
1,0,10551,,1,1,6,0,0
1,1,10551,1,1,1,6,0,0
1,0,10552,,1,1,6,0,0
1,0,10553,1,1,1,1,0,0
1,1,10553,8,1,1,6,0,1
1,0,10553,,1,1,6,0,0
13,1,10554,,13,1,3,98,0
1,1,10555,,18,1,6,0,0
1,0,10555,8,1,1,6,0,0
1,1,10556,1,1,1,6,0,0
1,1,10557,,1,1,6,0,1
1,1,10558,,1,1,6,0,0
1,1,10559,,1,1,6,0,0
1,0,10559,,1,1,6,1,0
1,0,10561,,1,1,6,0,0
1,1,10561,,1,1,6,0,1
1,1,10562,,1,1,6,1,0
1,1,10563,7,1,1,6,0,0
1,1,10564,2,1,1,6,0,0
1,1,10565,,1,1,6,0,0
1,0,10565,8,1,1,6,0,0
1,0,10566,,1,1,6,0,0
1,1,10566,1,1,1,6,0,0
1,1,10567,1,1,1,6,4,0
1,0,10568,,1,1,6,0,0
1,1,10569,,1,1,6,0,0
1,0,10569,5,1,1,6,0,0
1,1,10570,,1,1,1,0,2
1,0,10570,,1,1,6,0,0
1,0,10571,1,1,1,6,0,0
1,1,10571,,1,1,6,0,1
1,0,10572,,1,1,6,1,0
1,1,10572,,1,1,6,0,1
1,2,10573,,1,1,1,0,0
1,1,10574,,1,1,6,0,0
12,1,10575,,12,1,6,0,0
1,0,10575,,1,1,6,0,0
1,1,10576,8,1,1,6,1,0
1,0,10576,8,1,1,6,1,0
99,0,10577,9,99,9,9,99,99
13,1,10578,,13,1,1,98,2
1,0,10578,2,1,1,6,1,0
1,0,10579,,1,1,6,0,0
1,1,10579,2,1,1,6,1,0
1,1,10580,1,1,1,6,0,0
1,0,10581,2,1,1,6,0,0
1,1,10581,,1,1,6,0,0
13,1,10582,,13,0,0,98,0
1,1,10583,,1,1,6,1,0
1,0,10583,,1,7,1,0,0
1,1,10584,,1,0,0,99,99
1,1,10585,1,1,7,6,1,0
1,1,10586,,1,1,6,0,0
1,1,10587,,1,1,6,0,0
1,0,10588,,1,1,6,0,0
92,1,10588,,1,1,6,1,0
1,1,10589,,1,1,1,0,0
1,0,10589,,1,1,6,0,0
92,1,10590,,1,1,6,0,1
13,2,10591,,13,1,1,98,0
13,1,10591,2,13,1,6,98,1
13,0,10591,,13,1,1,98,1
1,1,10592,,13,1,6,98,0
1,0,10592,,1,1,6,0,0
31,0,10593,8,5,1,6,0,0
1,1,10593,,1,1,6,0,0
1,2,10594,,1,1,2,0,0
1,1,10594,,1,1,6,0,0
1,1,10595,,1,1,2,0,5
1,1,10596,,1,1,6,0,0
47,2,10596,,47,1,6,0,0
1,1,10597,,1,1,6,1,2
1,1,10598,,1,1,6,0,0
1,0,10599,,1,1,2,0,0
0,1,10600,,1,7,6,0,0
1,1,10601,,1,1,1,0,2
47,1,10602,,47,0,0,99,99
1,0,10603,2,1,1,6,1,0
1,1,10603,,1,1,6,0,0
1,0,10604,,1,1,6,1,0
1,1,10604,,1,1,1,0,0
1,1,10605,,1,1,6,0,0
1,1,10606,,1,1,6,0,0
1,1,10607,,1,2,6,0,0
1,1,10608,,1,0,0,99,99
1,1,10609,1,1,1,6,0,0
47,1,10610,,47,1,6,0,0
1,0,10610,2,1,1,6,0,0
1,0,10610,,1,1,6,1,0
1,0,10610,1,1,1,6,0,0
1,1,10611,2,1,1,6,0,0
1,1,10612,1,1,1,6,1,0
18,0,10612,8,18,1,6,0,0
1,1,10613,2,1,1,6,0,0
92,1,10614,,1,1,1,0,0
1,1,10615,,1,1,6,0,0
1,0,10615,2,1,0,0,99,99
1,1,10616,,1,1,6,0,0
1,0,10617,,1,1,6,0,0
1,1,10618,,1,1,6,0,0
92,1,10618,,1,1,1,1,0
1,1,10619,,1,1,6,2,2
1,1,10620,,1,1,6,0,1
1,0,10621,2,1,1,6,0,0
1,1,10621,,1,1,6,0,0
1,1,10622,,1,1,6,0,0
1,1,10623,,1,2,6,0,0
1,1,10624,2,1,0,0,99,99
1,1,10625,1,1,1,6,0,0
1,0,10626,2,1,1,6,0,0
1,1,10626,,1,1,6,0,1
1,1,10627,8,1,1,6,2,0
1,1,10628,1,1,1,2,1,2
1,1,10628,,1,1,3,0,0
99,0,10629,9,99,9,9,99,99
1,1,10630,1,1,1,6,1,0
1,1,10631,1,1,1,6,0,0
1,1,10632,1,1,1,6,0,0
1,1,10633,1,1,0,0,99,99
1,2,10634,1,1,1,2,2,1
1,1,10635,2,1,1,6,0,0
1,1,10636,,1,1,6,1,0
1,0,10636,8,1,1,6,0,0
1,1,10637,,1,1,2,0,1
1,0,10637,1,1,1,6,0,0
1,0,10638,,1,1,6,0,0
1,1,10639,3,1,1,6,1,0
1,1,10640,,1,1,6,0,0
1,0,10640,1,1,1,6,0,0
93,0,10641,8,28,1,6,0,0
45,1,10641,2,45,1,6,0,0
1,2,10642,,1,1,6,0,0
1,0,10642,3,1,1,6,0,0
5,1,10643,,1,1,2,0,0
92,1,10644,,1,7,6,0,0
1,1,10645,,47,0,0,99,99
1,0,10646,,1,1,6,2,1
1,1,10647,,1,1,6,0,0
1,1,10648,,1,1,1,0,0
1,1,10649,,1,1,6,0,0
1,1,10650,9,1,1,6,0,0
1,1,10651,1,1,1,2,0,0
1,1,10652,,13,1,1,98,1
13,1,10653,,13,1,6,98,1
92,0,10654,1,1,0,0,99,99
1,1,10654,1,1,1,6,2,0
1,0,10654,,1,1,6,0,0
1,1,10655,,1,1,6,0,0
1,1,10656,1,1,1,6,0,0
1,1,10656,,1,1,6,1,0
1,1,10657,1,1,1,6,0,0
1,0,10657,8,1,1,6,0,0
1,1,10658,,1,0,0,99,99
1,1,10659,,1,1,6,0,0
1,0,10659,8,1,1,6,1,0
1,1,10660,,1,1,1,1,4
1,0,10661,,1,1,6,0,0
1,1,10661,,1,1,6,0,0
1,0,10661,1,1,1,6,0,0
1,1,10662,,1,1,6,0,0
1,1,10663,1,1,1,6,0,0
1,0,10664,9,1,1,6,0,1
1,1,10665,2,1,1,6,0,0
92,0,10665,3,1,1,6,1,0
19,1,10666,8,19,1,6,0,0
28,0,10667,,1,1,6,1,0
1,1,10668,2,1,1,6,1,2
1,1,10669,1,1,1,6,0,0
13,0,10669,6,13,1,6,98,0
1,1,10670,,1,1,6,1,0
47,0,10670,8,28,1,6,0,0
1,1,10671,,1,1,2,0,0
1,1,10672,,1,1,6,1,2
1,1,10673,,1,1,6,0,0
1,0,10673,,1,1,2,0,0
1,1,10674,,1,1,6,0,0
1,1,10675,,1,1,6,0,0
1,1,10676,1,1,1,6,0,0
1,0,10676,2,1,1,6,0,0
26,0,10677,,26,1,1,1,0
1,1,10677,,1,1,6,0,0
92,1,10678,,1,1,6,0,0
1,1,10679,,1,1,6,0,0
1,0,10679,,1,1,6,0,0
1,0,10679,,1,1,6,0,0
1,1,10680,,1,1,6,0,0
1,0,10680,1,1,1,6,0,0
12,1,10681,2,12,1,6,0,0
1,1,10682,,1,1,6,0,0
1,1,10682,2,1,1,6,0,0
1,1,10684,,1,1,6,0,0
1,1,10685,,1,1,6,0,0
1,0,10685,,1,1,6,1,0
1,1,10686,,1,0,0,99,99
1,1,10687,,1,1,6,3,0
1,0,10687,8,1,1,6,0,0
1,1,10688,,1,1,1,1,1
1,0,10688,1,1,1,6,3,0
1,0,10690,,1,1,6,1,0
1,1,10691,1,1,1,6,0,0
1,0,10691,3,1,1,6,0,0
1,1,10692,2,1,1,6,0,0
13,1,10693,,13,1,1,98,0
1,1,10694,,1,1,6,0,0
1,0,10694,,1,1,6,0,0
1,2,10695,,1,1,1,0,0
12,1,10696,,1,0,0,99,99
1,2,10697,,1,1,6,1,0
92,2,10698,,47,0,0,0,0
1,1,10699,,1,1,6,2,0
1,0,10699,1,1,1,6,0,0
1,1,10700,,1,1,6,0,0
1,1,10701,1,1,1,6,2,0
1,1,10702,1,1,1,6,0,1
1,1,10703,,1,1,6,0,0
1,1,10704,1,1,1,6,2,0
1,0,10704,2,1,1,6,0,0
1,3,10705,1,1,1,1,0,0
1,0,10705,2,1,1,6,0,0
92,1,10706,,1,1,6,0,1
28,1,10707,,99,9,9,99,99
12,0,10707,3,12,1,6,0,0
92,1,10708,,1,0,0,99,99
1,0,10708,2,1,1,6,0,0
1,1,10709,,1,1,6,0,0
1,1,10709,,1,1,6,0,0
1,1,10710,1,1,1,2,1,0
1,1,10711,,1,2,6,0,0
1,1,10712,2,1,1,6,1,4
1,1,10713,1,1,1,6,1,0
1,0,10713,8,1,1,6,2,2
1,0,10714,,1,1,6,0,0
1,1,10714,,1,1,6,1,0
92,1,10715,,1,1,1,0,0
47,0,10715,8,47,1,6,1,0
1,1,10716,2,1,1,6,0,0
1,1,10717,,1,1,6,1,0
1,1,10718,,1,1,6,0,0
1,1,10719,,1,1,6,2,0
1,0,10720,8,12,1,6,0,1
1,1,10720,1,1,1,6,0,0
1,1,10721,,1,1,6,0,0
1,1,10722,,1,1,6,0,0
1,0,10723,,1,1,6,0,0
1,2,10723,,1,1,6,0,0
1,1,10724,2,1,1,6,0,0
28,1,10725,,1,1,6,1,1
1,1,10726,2,1,1,6,0,0
1,0,10727,,99,9,9,99,99
1,0,10728,1,1,1,6,0,0
1,1,10728,,1,1,6,0,0
1,1,10729,,1,1,6,0,0
12,1,10730,,12,1,6,0,0
13,1,10731,,13,1,6,98,0
1,1,10732,,1,1,1,1,1
28,2,10733,,28,1,6,0,0
1,0,10733,,1,1,6,0,1
1,2,10734,1,1,1,6,0,0
1,1,10735,,1,1,6,0,0
1,1,10736,,1,0,0,0,0
1,1,10737,,1,1,6,1,1
99,0,10738,9,99,9,9,99,99
92,1,10739,,1,1,1,1,0
1,0,10739,1,1,1,6,0,0
1,1,10740,1,1,1,6,0,0
1,0,10741,,1,1,6,0,0
1,1,10741,,1,1,6,0,0
92,1,10742,,1,1,6,0,0
1,0,10743,,1,1,6,0,0
1,0,10744,8,1,1,6,0,1
1,1,10744,,1,1,6,1,0
1,0,10744,8,1,1,6,0,0
22,1,10745,,1,1,1,1,0
1,0,10745,1,1,1,6,0,0
1,1,10746,,1,1,6,0,0
1,1,10747,1,1,1,6,0,0
47,0,10748,,47,1,6,0,0
1,1,10748,,1,1,6,0,0
1,1,10749,1,1,1,6,0,0
1,1,10750,,1,1,6,1,0
1,1,10751,2,22,1,6,0,0
1,1,10752,,1,1,6,0,0
92,1,10753,,1,0,0,0,0
1,1,10754,,1,1,1,1,3
1,0,10755,,1,1,6,1,0
1,1,10755,,1,0,0,0,1
1,0,10756,,1,1,1,1,1
1,2,10756,1,1,1,6,0,0
1,1,10757,1,1,1,6,0,0
1,0,10757,9,1,1,6,0,0
1,1,10758,,47,1,6,0,0
92,0,10758,1,1,1,6,0,0
1,0,10759,2,1,1,6,0,0
1,2,10760,,1,1,6,1,0
1,1,10761,,1,1,6,0,0
1,0,10761,,1,1,6,0,0
1,1,10762,1,1,1,6,0,0
1,1,10763,1,1,1,6,0,0
37,1,10764,,1,1,6,0,0
1,0,10765,2,1,1,6,1,0
1,1,10765,,1,1,6,0,0
1,1,10766,,1,1,6,1,0
1,1,10767,,1,1,6,0,0
28,0,10767,,28,1,6,0,0
1,1,10768,,1,1,6,0,0
28,1,10769,9,28,1,6,0,0
1,0,10769,2,1,1,6,0,0
22,1,10770,,22,0,0,0,0
1,1,10770,,1,1,6,1,0
1,3,10771,,1,1,6,0,1
1,1,10772,,1,1,6,0,0
1,0,10773,1,1,1,6,0,0
1,1,10775,,1,0,0,0,0
1,1,10776,,1,1,2,1,0
1,0,10777,,1,1,6,0,0
1,1,10778,,1,1,2,0,0
1,0,10779,,1,1,6,0,0
1,1,10780,,1,1,6,0,0
1,0,10780,2,1,1,6,0,0
1,1,10781,,47,0,0,0,0
1,0,10782,,1,1,1,0,1
1,1,10782,,1,1,6,0,0
13,0,10782,2,13,1,6,98,0
92,1,10783,,1,1,6,0,1
1,0,10784,,1,1,6,1,0
1,1,10785,,1,1,6,0,0
1,0,10786,,1,1,2,0,2
1,1,10786,,1,1,6,0,0
1,1,10787,2,1,1,6,0,0
28,0,10787,8,1,1,6,0,0
1,0,10787,,1,1,6,0,1
1,1,10787,,1,1,6,0,0
1,0,10787,2,1,1,6,0,0
1,1,10788,,1,0,0,0,0
1,0,10789,,1,0,0,0,0
1,1,10789,,1,0,0,0,0
12,2,10790,,12,1,6,0,0
1,0,10790,,1,1,6,0,0
1,1,10791,,1,1,6,0,0
1,0,10791,,1,1,6,0,0
1,1,10792,,1,1,6,0,0
1,0,10793,2,1,1,6,0,0
1,1,10794,,1,1,6,1,0
1,1,10795,,1,1,1,0,0
1,0,10796,,1,1,6,0,0
1,1,10796,2,1,1,6,0,0
1,1,10797,8,1,1,6,0,1
42,0,10797,8,42,1,6,0,0
1,0,10798,,1,1,6,2,1
1,1,10798,,1,1,6,0,0
1,1,10799,2,1,1,6,2,0
1,1,10800,,1,1,6,1,0
1,0,10800,,1,1,6,1,0
1,1,10801,,1,1,6,2,0
1,0,10801,,1,2,6,0,0
47,0,10801,,1,1,6,0,0
1,1,10802,,1,1,6,0,0
1,0,10802,,1,1,6,0,0
1,2,10803,1,1,0,0,0,1
1,0,10803,8,1,1,6,0,0
93,0,10803,8,21,1,6,0,0
1,0,10804,1,1,2,6,0,0
1,0,10805,8,1,1,6,1,5
1,1,10805,,1,1,6,0,0
1,0,10806,,1,1,6,0,0
1,1,10807,2,1,1,6,0,0
1,0,10807,8,1,1,6,0,3
1,0,10808,2,1,1,6,0,0
1,1,10808,,1,1,6,0,0
0,1,10809,,1,1,6,2,0
0,0,10809,9,99,9,9,99,99
28,1,10810,,28,1,6,0,0
1,1,10811,,1,1,6,0,0
1,0,10811,,1,1,6,3,0
1,1,10812,,1,1,6,0,0
1,1,10812,3,1,1,6,0,0
1,0,10813,7,1,1,6,0,0
1,0,10813,8,1,1,6,0,0
1,0,10813,3,1,1,6,0,0
1,0,10813,,1,1,6,1,0
1,1,10813,2,1,1,6,0,0
1,0,10813,2,1,1,6,0,0
1,0,10813,,1,1,6,0,0
1,0,10814,,1,1,6,0,0
99,0,10815,9,99,9,9,99,99
1,1,10816,,1,1,6,0,1
1,1,10817,2,22,0,0,0,0
1,1,10818,,1,1,6,0,0
48,1,10819,4,97,9,9,99,99
1,2,10820,,1,2,6,0,0
1,1,10821,1,1,1,6,0,0
13,0,10821,,13,2,6,98,0
1,0,10821,,1,1,6,0,2
1,1,10822,,1,1,6,0,0
1,1,10823,,1,2,6,1,2
1,1,10824,2,1,1,6,0,0
1,1,10825,,1,1,6,1,0
13,0,10825,,13,1,6,98,0
28,1,10826,,28,1,6,0,0
1,0,10826,,1,1,6,2,0
1,1,10827,,1,1,6,0,0
47,3,10828,,47,2,6,0,0
99,0,10829,9,99,9,9,99,99
1,1,10829,,1,1,6,0,0
1,1,10830,,1,1,2,0,0
1,0,10830,8,1,1,6,0,0
1,2,10831,,1,1,6,0,2
1,0,10831,,1,1,6,0,0
13,0,10832,,13,1,6,98,0
1,2,10833,,1,1,6,0,0
0,1,10834,,1,1,6,0,2
13,1,10835,,21,1,6,0,0
1,1,10836,2,1,1,6,1,0
1,0,10836,2,1,1,6,0,0
1,1,10837,2,1,2,6,0,0
1,1,10838,,1,1,6,0,0
1,1,10839,,1,1,6,0,0
1,1,10840,,1,1,6,3,2
1,0,10841,8,1,1,6,1,0
1,1,10841,,1,1,6,1,0
47,0,10841,,47,1,6,0,0
99,2,10842,,99,9,9,99,99
1,1,10843,1,1,1,6,0,0
47,0,10843,8,47,1,6,0,0
1,1,10844,,1,1,6,0,0
1,1,10845,,1,1,6,0,0
28,1,10846,2,28,1,6,0,0
1,1,10847,2,1,1,6,1,0
6,1,10848,1,6,1,6,0,0
1,1,10848,,1,1,6,0,1
1,0,10849,,1,1,6,0,0
1,1,10849,,2,1,6,0,0
1,1,10850,,1,1,2,0,0
1,0,10851,2,1,1,6,0,0
1,1,10851,,1,1,6,0,0
12,1,10852,1,12,1,6,0,0
1,0,10852,8,1,1,6,1,9
48,1,10853,,48,1,6,0,0
18,0,10853,8,1,1,6,0,0
1,0,10854,2,1,1,6,4,2
1,0,10855,2,1,1,6,0,0
1,1,10856,,1,1,6,0,0
1,1,10857,,1,1,6,0,0
1,0,10857,8,1,1,6,0,0
1,0,10858,1,1,1,6,0,0
92,0,10859,1,1,1,1,2,0
1,0,10860,,1,1,6,0,1
1,1,10861,,1,1,6,0,0
1,1,10862,1,1,0,0,0,0
1,0,10863,2,1,1,6,1,0
1,0,10863,,1,1,6,0,0
1,1,10863,,1,1,6,0,0
1,1,10864,,1,1,6,0,0
1,0,10864,,1,1,6,1,0
1,1,10865,1,1,1,6,0,0
1,1,10866,,1,1,6,0,0
1,0,10867,2,1,1,2,3,0
1,1,10867,,1,1,6,0,0
1,0,10867,,1,2,6,0,0
1,1,10868,2,1,1,6,0,0
1,1,10869,,1,1,6,0,0
27,0,10869,8,48,1,6,0,0
1,1,10870,,1,1,6,0,0
1,0,10870,1,1,1,6,1,0
1,1,10871,,1,2,6,0,0
1,0,10871,,1,1,6,0,0
1,1,10872,,1,2,6,0,0
1,1,10873,1,1,1,6,1,0
1,1,10874,2,1,1,6,0,0
28,1,10875,,28,1,6,0,0
1,0,10875,,1,1,6,0,0
28,2,10876,,1,0,0,99,99
1,0,10877,,1,1,6,0,0
1,0,10877,,1,1,6,0,0
1,1,10878,,1,1,6,1,0
1,1,10879,,1,2,1,0,0
1,1,10880,,1,1,6,0,0
13,0,10880,,13,1,6,98,0
1,0,10881,1,1,1,6,2,0
1,1,10881,,1,1,6,2,0
1,0,10881,,1,1,6,0,0
1,1,10882,,1,0,0,99,99
1,0,10882,,1,1,6,0,0
1,0,10882,,1,1,6,0,0
1,0,10883,2,1,1,6,0,1
1,1,10883,,1,1,6,0,0
1,1,10884,8,28,1,6,0,0
1,0,10884,,1,0,0,99,99
1,1,10885,,1,1,6,0,0
1,0,10886,2,1,1,6,0,0
1,1,10887,,1,1,6,1,1
1,1,10888,,1,1,6,0,0
1,1,10889,,1,2,6,0,0
1,1,10890,2,1,1,6,1,0
13,0,10891,2,13,1,6,98,0
1,1,10892,,1,1,6,0,0
1,0,10892,1,1,1,6,0,0
1,1,10893,1,1,1,6,0,0
1,1,10894,,1,1,6,0,0
1,1,10895,1,1,1,6,0,0
1,1,10896,,1,2,6,0,0
1,1,10897,,1,1,6,0,0
1,0,10897,2,1,2,6,0,0
1,1,10898,,1,1,6,0,0
1,1,10899,,1,1,6,0,0
13,1,10900,,13,1,6,98,0
1,1,10900,,1,2,6,0,0
48,0,10900,8,48,1,6,0,0
1,1,10901,2,1,1,6,0,0
1,1,10902,2,1,1,6,0,0
1,1,10903,,1,1,6,0,0
1,0,10903,,1,1,6,0,0
1,0,10903,,1,1,6,0,0
1,1,10904,,1,1,6,0,0
1,1,10905,2,1,1,6,0,0
1,1,10906,,1,1,6,3,1
1,1,10907,,1,1,6,0,0
12,0,10907,,12,1,6,0,0
1,1,10908,,1,1,6,0,0
1,0,10908,,1,1,6,0,0
1,0,10909,,1,7,2,0,0
22,1,10909,,25,1,6,0,0
1,2,10910,,1,1,6,0,0
1,1,10911,,4,1,6,0,0
5,0,10912,8,5,1,6,0,0
1,1,10912,,1,1,6,0,0
1,1,10913,,1,0,0,0,0
1,0,10913,2,1,1,6,0,0
1,1,10914,,47,1,6,1,0
1,0,10914,2,1,1,6,0,0
1,1,10915,,1,1,6,0,0
1,1,10916,,1,1,6,0,0
1,0,10916,1,1,1,6,0,0
1,1,10917,,1,1,6,0,0
13,1,10918,,13,0,0,98,0
1,1,10919,,1,1,6,1,0
1,1,10920,,1,1,6,0,0
1,1,10921,,1,0,0,99,99
1,0,10922,,1,1,6,0,0
1,0,10923,,1,0,0,99,99
1,1,10924,,1,1,6,0,0
1,1,10925,,1,1,6,0,0
1,0,10925,,1,1,6,1,0
1,0,10926,,1,1,6,0,0
1,1,10926,,26,1,6,0,0
1,1,10927,,1,1,6,0,0
1,0,10927,2,1,1,6,0,0
1,1,10928,,1,1,6,1,1
47,0,10928,8,13,1,6,98,0
13,0,10928,8,1,1,6,0,0
47,1,10929,,13,1,6,98,0
1,1,10930,,1,1,6,2,0
1,1,10931,,1,1,6,0,0
1,0,10931,8,1,1,6,0,0
1,4,10932,,1,0,0,99,99
1,0,10932,2,1,1,6,0,1
1,1,10933,,1,1,6,0,0
48,0,10933,,1,1,6,0,0
92,1,10934,1,1,1,6,0,1
12,1,10935,,12,1,6,0,0
1,0,10935,8,1,1,6,0,0
1,0,10936,1,1,1,6,0,0
99,0,10937,9,99,9,9,99,99
92,0,10938,,1,1,6,1,0
1,1,10938,,1,1,6,0,0
1,1,10939,,1,1,6,1,0
1,1,10940,,1,1,6,0,0
1,1,10941,,1,0,0,99,99
1,0,10941,2,1,1,6,0,0
1,0,10941,,1,0,0,99,99
1,0,10942,2,1,1,6,0,0
1,1,10943,,1,0,0,99,99
1,0,10943,2,1,1,6,0,0
1,1,10944,,1,1,6,1,0
1,0,10945,,1,1,6,1,0
28,1,10945,,28,1,6,0,1
1,0,10946,,1,1,6,0,0
1,4,10946,,1,1,6,2,0
1,1,10947,,1,1,6,0,0
1,0,10947,,1,1,6,0,0
1,0,10948,,1,1,6,1,0
1,1,10948,,1,1,6,0,0
1,1,10949,,1,1,6,0,1
1,1,10950,,1,1,6,0,0
1,1,10951,2,1,1,1,0,0
1,1,10952,,1,1,6,0,0
1,0,10953,6,1,1,6,0,1
12,1,10953,1,12,1,1,0,0
1,1,10954,,1,1,6,0,0
1,1,10955,1,1,1,6,1,0
1,0,10956,,1,1,6,1,0
1,2,10957,,1,1,6,0,0
1,0,10958,1,1,1,6,0,0
1,1,10959,,1,1,1,7,1
1,0,10960,,1,1,6,0,0
1,1,10961,,1,1,6,1,0
1,0,10961,2,1,1,6,1,1
1,1,10962,,1,1,1,0,1
1,0,10962,2,1,0,0,99,99
1,0,10962,,6,1,6,0,0
1,1,10963,,1,1,6,1,0
1,0,10963,2,1,1,6,0,0
12,0,10963,8,1,1,6,0,0
13,1,10964,,28,1,6,0,1
37,1,10965,1,34,1,6,0,0
1,1,10966,,1,1,6,2,0
1,1,10967,1,1,1,6,1,0
1,1,10968,,1,1,6,0,0
1,1,10969,1,1,1,6,0,0
1,1,10970,,1,1,6,0,0
1,1,10971,,1,0,0,99,99
1,1,10972,,1,1,6,0,0
1,1,10973,,1,1,6,0,0
1,1,10974,1,1,1,6,0,1
1,0,10974,,1,1,6,0,0
1,0,10974,2,1,1,6,0,0
1,2,10975,,1,1,6,0,0
1,1,10976,,1,1,6,0,1
1,1,10977,2,1,1,6,0,0
1,1,10978,1,1,1,6,1,0
1,1,10979,1,1,1,6,1,0
1,1,10980,1,1,1,6,1,0
1,1,10981,,1,1,6,0,2
1,1,10982,2,1,1,6,1,0
1,1,10984,1,1,0,0,99,99
1,1,10986,,1,1,6,2,1
1,1,10987,,1,1,2,1,4
1,1,10988,1,1,1,6,1,3
1,1,10989,,1,1,6,0,1
1,1,10989,1,1,1,6,0,0
1,1,10990,,1,1,6,1,0
92,0,10991,,1,1,1,2,1
1,2,10991,,1,1,6,0,0
1,1,10992,,1,1,6,1,3
1,1,10993,,1,1,6,0,0
1,0,10993,2,1,1,6,0,0
1,1,10994,2,1,1,6,0,0
48,1,10995,,28,1,6,0,0
1,1,10996,,1,1,6,0,0
1,0,10997,,1,1,6,0,0
1,0,10997,,1,1,6,0,1
92,2,10998,,1,0,0,99,99
92,0,10998,,28,1,6,0,0
1,0,10999,,1,1,6,0,0
1,1,10999,1,1,1,6,0,0
1,1,11000,1,1,1,6,0,0
13,1,11001,8,1,1,6,0,0
1,1,11002,,1,0,0,99,99
1,1,11003,2,1,1,6,1,0
1,1,11004,,1,1,6,0,0
1,0,11004,,1,1,6,1,0
1,0,11005,8,1,1,6,0,0
1,1,11005,,1,1,6,0,1
13,2,11006,,22,1,6,0,0
1,0,11006,,1,1,6,0,0
1,1,11007,,13,1,6,98,1
1,1,11008,,1,1,1,0,0
1,0,11009,,1,1,6,0,0
1,1,11010,1,1,1,6,0,0
1,0,11010,,1,1,6,2,0
1,0,11010,,1,1,6,0,0
47,1,11011,,47,1,6,0,0
1,0,11011,,1,1,6,0,1
92,0,11012,,13,1,6,98,3
1,1,11013,,1,1,6,0,0
1,0,11014,2,1,1,2,1,1
1,0,11015,1,1,1,6,1,0
39,1,11016,9,1,1,6,0,0
1,1,11017,,1,1,6,0,0
92,0,11017,,1,1,1,2,1
28,2,11018,1,28,2,6,0,0
48,1,11019,,1,0,0,99,99
1,1,11020,,1,1,6,1,0
1,0,11020,2,1,1,6,0,0
92,1,11021,,1,1,6,2,1
1,0,11021,,1,1,6,0,0
1,1,11022,,1,1,1,0,0
1,1,11023,1,1,1,6,0,0
1,0,11023,,1,1,6,0,0
1,2,11024,,1,0,0,99,99
1,0,11024,2,1,1,6,0,0
92,1,11025,1,1,1,6,0,2
47,0,11025,8,28,1,6,0,0
1,0,11025,,1,1,6,0,0
28,0,11026,,37,9,9,99,99
1,0,11026,,1,2,6,0,0
1,1,11027,,1,1,6,0,0
1,0,11028,1,1,1,6,0,0
1,1,11028,,1,1,6,0,0
1,0,11028,,1,1,6,0,0
1,1,11029,,28,1,6,0,0
1,0,11029,,1,1,4,0,0
1,0,11030,,1,1,6,1,1
1,1,11030,,1,1,6,0,0
