VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
2C3HE66G2XH5,2,C,3,H,E,6,6,G,2,X,H,5,4.0000,3.0000,0.0000,6.0000,51.0000,4.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0000,18.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40108.0000,6051.0000,1999.0000,30M,***,4D,00000000000,*,1130.0000,0.0000,,3474.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,12.0000,5.0000,1.0000,2.0000
5TDZA23C66S4,5,T,D,Z,A,2,3,C,6,6,S,4,4.0000,2.0000,0.0000,49.0000,442.0000,20.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49442.0000,2006.0000,SIE,***,SV,00000000000,*,1193.0000,0.0000,,4120.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
5TDBA22C06S0,5,T,D,B,A,2,2,C,0,6,S,0,4.0000,3.0000,0.0000,49.0000,442.0000,20.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49442.0000,2006.0000,SIE,***,SV,00000000000,*,1193.0000,0.0000,,4365.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
5TDZA22C46S4,5,T,D,Z,A,2,2,C,4,6,S,4,4.0000,4.0000,0.0000,49.0000,442.0000,20.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49442.0000,2006.0000,SIE,***,SV,00000000000,*,1193.0000,0.0000,,4165.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
4T1CA38P56U0,4,T,1,C,A,3,8,P,5,6,U,0,4.0000,5.0000,0.0000,49.0000,44.0000,2.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49044.0000,2006.0000,CEE,***,CP,00000000000,*,1051.0000,0.0000,,3417.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
5TDZA23C66S4,5,T,D,Z,A,2,3,C,6,6,S,4,4.0000,6.0000,0.0000,49.0000,442.0000,20.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49442.0000,2006.0000,SIE,***,SV,00000000000,*,1193.0000,0.0000,,4120.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
4T1CE38P66U7,4,T,1,C,E,3,8,P,6,6,U,7,4.0000,7.0000,0.0000,49.0000,44.0000,2.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49044.0000,2006.0000,CEE,***,CP,00000000000,*,1051.0000,0.0000,,3175.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
5TDZA23C06S4,5,T,D,Z,A,2,3,C,0,6,S,4,4.0000,8.0000,0.0000,49.0000,442.0000,20.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49442.0000,2006.0000,SIE,***,SV,00000000000,*,1193.0000,0.0000,,4120.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
5TDZA23C76S4,5,T,D,Z,A,2,3,C,7,6,S,4,4.0000,9.0000,0.0000,49.0000,442.0000,20.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49442.0000,2006.0000,SIE,***,SV,00000000000,*,1193.0000,0.0000,,4120.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
4T1BK36B86U1,4,T,1,B,K,3,6,B,8,6,U,1,4.0000,10.0000,0.0000,49.0000,43.0000,4.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40206.0000,49043.0000,2006.0000,UTS,***,4D,00000000000,*,1071.0000,0.0000,,3490.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
1FV6HJAA9XH9,1,F,V,6,H,J,A,A,9,X,H,9,4.0000,2.0000,1.0000,82.0000,881.0000,63.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,3.0000,98.0000,98.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,40209.0000,82881.0000,1999.0000,F70,MCV,CC,88888888888,D,9999.0000,9999.0000,,,7.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,45.0000,99.0000,0.0000,1.0000
1B3ES56C15D1,1,B,3,E,S,5,6,C,1,5,D,1,4.0000,3.0000,0.0000,7.0000,20.0000,4.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,40252.0000,7020.0000,2005.0000,NXT,***,4D,00000000000,*,1040.0000,0.0000,,2634.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,12.0000,5.0000,1.0000,2.0000
1GCGG29R8Y12,1,G,C,G,G,2,9,R,8,Y,1,2,4.0000,2.0000,0.0000,20.0000,461.0000,21.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,40254.0000,20461.0000,2000.0000,EX2,EXP,EC,00000000000,G,1550.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,14.0000,1.0000,0.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,4.0000,2.0000,0.0000,12.0000,999.0000,99.0000,4.0000,6.0000,0.0000,0.0000,99.0000,9.0000,9.0000,99.0000,99.0000,99.0000,0.0000,0.0000,2.0000,2.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,9.0000,3.0000,40431.0000,12999.0000,9999.0000,999,999,99,99999999999,9,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,38.0000,0.0000,0.0000,1.0000
1FAFP44493F3,1,F,A,F,P,4,4,4,9,3,F,3,4.0000,3.0000,0.0000,12.0000,3.0000,1.0000,45.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40560.0000,12003.0000,2003.0000,MUS,***,CV,00000000000,*,1013.0000,0.0000,,3254.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,1.0000,0.0000,2.0000
2HSFHHKR9PC0,2,H,S,F,H,H,K,R,9,P,C,0,4.0000,2.0000,1.0000,84.0000,881.0000,66.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,5.0000,4.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,40595.0000,84881.0000,1993.0000,940,90S,TM,88888888888,D,1600.0000,2340.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,1.0000,0.0000,1.0000
1HTSCABM0YH2,1,H,T,S,C,A,B,M,0,Y,H,2,4.0000,5.0000,0.0000,84.0000,881.0000,62.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,3.0000,98.0000,3.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,2.0000,40602.0000,84881.0000,2000.0000,470,40S,CC,99999999999,D,1280.0000,2540.0000,,,6.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,1.0000,0.0000,4.0000
1FTSX21576EA,1,F,T,S,X,2,1,5,7,6,E,A,4.0000,1.0000,0.0000,12.0000,481.0000,31.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,40.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,40643.0000,12481.0000,2006.0000,F2S,SRW,4C,00000000000,G,1420.0000,1580.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,55.0000,1.0000,0.0000,1.0000
RN42110573,R,N,4,2,1,1,0,5,7,3,,,4.0000,1.0000,1.0000,49.0000,471.0000,30.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,99.0000,0.0000,6.0000,3.0000,9.0000,0.0000,7.0000,0.0000,99.0000,8.0000,8.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,10.0000,0.0000,0.0000,2.0000,40678.0000,49471.0000,1980.0000,R42,HTP,PK,00000000000,G,1102.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,12.0000,2.0000,0.0000,1.0000
1FTDF15N2KNB,1,F,T,D,F,1,5,N,2,K,N,B,4.0000,4.0000,0.0000,12.0000,481.0000,31.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0000,18.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,40684.0000,12481.0000,1989.0000,F15,COF,PK,00000000000,G,1170.0000,1330.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,12.0000,5.0000,1.0000,3.0000
KNAFB1212W57,K,N,A,F,B,1,2,1,2,W,5,7,4.0000,2.0000,0.0000,63.0000,31.0000,4.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,0.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,40705.0000,63031.0000,1998.0000,SPL,***,4D,00000000000,*,1008.0000,0.0000,,2478.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,8.0000,0.0000,0.0000,1.0000
1FMZU32E3WZB,1,F,M,Z,U,3,2,E,3,W,Z,B,4.0000,2.0000,0.0000,12.0000,401.0000,14.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,12.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,40833.0000,12401.0000,1998.0000,EPR,***,UT,00000000000,*,1115.0000,0.0000,,3911.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,14.0000,1.0000,0.0000,1.0000
1FAFP4044YF1,1,F,A,F,P,4,0,4,4,Y,F,1,4.0000,3.0000,0.0000,12.0000,3.0000,2.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,5.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,40833.0000,12003.0000,2000.0000,MUS,***,CP,00000000000,*,1013.0000,0.0000,,3066.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,14.0000,1.0000,0.0000,1.0000
1FMPU16L54LA,1,F,M,P,U,1,6,L,5,4,L,A,4.0000,3.0000,0.0000,12.0000,422.0000,15.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,41071.0000,12422.0000,2004.0000,EPT,***,UT,00000000000,*,1191.0000,0.0000,,5394.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,12.0000,4.0000,0.0000,2.0000
KMHCG35C75U3,K,M,H,C,G,3,5,C,7,5,U,3,4.0000,3.0000,0.0000,55.0000,36.0000,3.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,41122.0000,55036.0000,2005.0000,AGS,***,2H,00000000000,*,961.0000,0.0000,,2280.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,12.0000,1.0000,0.0000,2.0000
4V4WDBCG5VN7,4,V,4,W,D,B,C,G,5,V,N,7,5.0000,2.0000,0.0000,51.0000,881.0000,66.0000,5.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,3.0000,3.0000,0.0000,0.0000,14.0000,14.0000,0.0000,6.0000,2.0000,9.0000,1.0000,0.0000,0.0000,99.0000,8.0000,2.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,50027.0000,51881.0000,1997.0000,WIA,ARO,DS,571036103,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,12.0000,11.0000,0.0000,1.0000
YV1FX8857K32,Y,V,1,F,X,8,8,5,7,K,3,2,5.0000,2.0000,0.0000,51.0000,39.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,50034.0000,51039.0000,1989.0000,74L,***,SW,00000000000,*,1091.0000,0.0000,,3082.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,27.0000,0.0000,0.0000,1.0000
1B4GP44GXYB7,1,B,4,G,P,4,4,G,X,Y,B,7,5.0000,5.0000,0.0000,7.0000,442.0000,20.0000,13.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,50078.0000,7442.0000,2000.0000,CAR,***,SV,00000000000,*,1193.0000,0.0000,,3865.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,12.0000,1.0000,0.0000,6.0000
